,marker,pvalue,est_effectsize,effectsize_SE,bh_corr_pvalue_5perc,bh_adj_pvalue_5perc,bh_tresh_pvalue
264,2-65,0.37468076172447273,3.932709685923835,4.430025478943991,0.5110137866932268,0.5110137866932268,False
265,2-66,0.39377102915049456,3.7765684237085724,4.428441431463103,0.529738995899242,0.529738995899242,False
266,2-67,0.3491988245533054,4.119892301154891,4.400915203838952,0.48726459857438126,0.48726459857438126,False
267,2-68,0.6443574968909487,1.9890949589202434,4.308991964396887,0.7475097109076427,0.7475097109076427,False
268,2-69,0.8555552480515458,0.7885427997645235,4.3318193799197555,0.89421976406926,0.89421976406926,False
269,2-70,0.7548314139274483,1.340216478920821,4.2917805750956575,0.818047604126756,0.818047604126756,False
270,2-71,0.7147854193731777,1.5802985579891342,4.32441071191962,0.7944568962520973,0.7944568962520973,False
271,2-72,0.5608414470847204,2.5008542351959204,4.3000139068010705,0.6842139764097542,0.6842139764097542,False
272,2-73,0.7507000726289982,1.3772787381571792,4.334931258191302,0.8164092659075869,0.8164092659075869,False
273,2-74,0.6331023322176805,2.069168841119336,4.334564635192155,0.7389497306965717,0.7389497306965717,False
274,2-75,0.4770015233946996,3.1249813715779413,4.394366809209755,0.608568844988308,0.608568844988308,False
275,2-76,0.4681329985574094,3.195197588069566,4.404009544714058,0.6000714262168679,0.6000714262168679,False
276,2-77,0.40562407796535893,3.6668016130794037,4.409233021231907,0.5409980033722027,0.5409980033722027,False
277,2-78,0.29988354804998985,4.5946187206778015,4.432037626127274,0.4363767292240147,0.4363767292240147,False
278,2-79,0.5151844219099861,2.846920860493945,4.374586101980694,0.6436844443863851,0.6436844443863851,False
279,2-80,0.5286635655145125,2.7642534711598445,4.387373750601037,0.6560014791258848,0.6560014791258848,False
280,2-81,0.1880193451740999,5.7439548963882805,4.363178782170012,0.3165773924790367,0.3165773924790367,False
281,2-82,0.21268810407255745,5.46931414647816,4.388765662750091,0.34250662092869627,0.34250662092869627,False
282,2-83,0.14686736467356415,6.368018497711732,4.389660664568484,0.27104384618024485,0.27104384618024485,False
283,2-84,0.09011569737750567,7.460478258954873,4.402013396729806,0.20291682079931517,0.20291682079931517,False
284,2-85,0.13298631889260504,6.6817122437179854,4.447272837156184,0.258813139359377,0.258813139359377,False
285,2-86,0.11828926733007625,6.869131640164883,4.397666777211274,0.24260459167508092,0.24260459167508092,False
286,2-87,0.12402043291908188,6.754582489278355,4.3914670241432665,0.2487273257989705,0.2487273257989705,False
287,2-88,0.10819970168780804,7.106936794248406,4.424310155361678,0.22749144242678404,0.22749144242678404,False
288,2-89,0.1526083492276148,6.288045352000069,4.3960702261555555,0.2774001264388249,0.2774001264388249,False
289,2-90,0.193567873751617,5.717769424148475,4.397957478088257,0.32320780148695494,0.32320780148695494,False
290,2-91,0.2806432259297311,4.751306455179798,4.4039431754542635,0.41491011818498436,0.41491011818498436,False
291,2-92,0.2710655494629034,4.706243586290476,4.276024136680201,0.40473661025573626,0.40473661025573626,False
292,2-93,0.14436979756021856,6.066861133516697,4.156209940015596,0.2687821316312443,0.2687821316312443,False
293,2-94,0.14515287442472136,6.109675824638792,4.193706389053477,0.2697114094011489,0.2697114094011489,False
294,2-95,0.14541259012866314,6.087991509500127,4.181520311440402,0.2697329103581175,0.2697329103581175,False
295,2-96,0.13257702900148322,6.270451942628906,4.169136772433805,0.258813139359377,0.258813139359377,False
296,2-97,0.13660821787439287,6.234726109516656,4.188480636033001,0.26182331427797934,0.26182331427797934,False
297,2-98,0.07697245093239184,7.564283673837111,4.2771603972074255,0.18543001543487325,0.18543001543487325,False
298,2-99,0.1203545494272256,6.838668941497079,4.402707479656865,0.2457234746487875,0.2457234746487875,False
299,2-100,0.20159727751560708,5.413664340072451,4.239314537011176,0.331466937817155,0.331466937817155,False
300,2-101,0.12218904446977054,6.486562516288453,4.196655921985019,0.24687637795286352,0.24687637795286352,False
301,2-102,0.10706606134532866,6.7466005528576405,4.186478253154199,0.22598215278130535,0.22598215278130535,False
302,2-103,0.08583754085856479,7.239214217178062,4.214295464513973,0.19825000579488997,0.19825000579488997,False
303,2-104,0.04058849099869365,8.620591388141944,4.209870679962427,0.12021713818959127,0.12021713818959127,False
304,2-105,0.03312324268669796,8.940174075071502,4.196109893456884,0.10241966361442392,0.10241966361442392,False
305,2-106,0.029622334064848405,9.091079673530425,4.179607157512814,0.09653558641270653,0.09653558641270653,False
306,2-107,0.042991180039854686,8.555425204767307,4.227415512324256,0.12622204308982232,0.12622204308982232,False
307,2-108,0.08774376367139071,7.4278526979003425,4.350333718143292,0.20121829348270404,0.20121829348270404,False
308,2-109,0.12368399581664444,6.711134099196787,4.359314581857596,0.24851109695506932,0.24851109695506932,False
309,2-110,0.02164510703696386,10.312740272916269,4.490558291863514,0.07816817543443816,0.07816817543443816,False
310,2-111,0.02376735307589343,10.126393505458974,4.478982312559469,0.08280484869710307,0.08280484869710307,False
311,2-112,0.0020317926888787736,14.540408126095814,4.712427365360807,0.013585243797656866,0.013585243797656866,True
312,2-113,0.000847330647672395,15.157048107493585,4.542319599307947,0.0067724148089698035,0.0067724148089698035,True
313,2-114,0.002363693029430216,13.501375490064218,4.4408533920970985,0.015113731311709675,0.015113731311709675,True
314,2-115,0.004098737761093917,12.952007131437156,4.512169720171643,0.02357316373708512,0.02357316373708512,True
315,2-116,0.016793972082162677,10.211400336883846,4.270430559647667,0.06473421153656322,0.06473421153656322,False
316,2-117,0.0327706970366326,9.1459251969955,4.284043644654304,0.10201196403310796,0.10201196403310796,False
317,2-118,0.03711141131645646,8.959289101554024,4.297977000755341,0.11268185503069322,0.11268185503069322,False
318,2-119,0.04308038453203687,8.714897580507236,4.3080573204815,0.12622204308982232,0.12622204308982232,False
319,2-120,0.09393706548311492,7.228040615880268,4.315285338537541,0.20711884417879498,0.20711884417879498,False
320,2-121,0.0748407264044805,7.681236636145597,4.311815168230677,0.1807819324481562,0.1807819324481562,False
321,2-122,0.061380648207483825,8.021021260407693,4.287611553274509,0.1581073300875435,0.1581073300875435,False
322,2-123,0.02906318454270566,9.337481064910222,4.278090098188376,0.09573236847854866,0.09573236847854866,False
323,2-124,0.016292780819318797,10.125437057338557,4.214910163251314,0.0637835481092217,0.0637835481092217,False
324,2-125,0.010413721969771854,10.849414717618316,4.235107673643691,0.04658319251498768,0.04658319251498768,True
325,2-126,0.2461873257081021,5.246992739840086,4.524596388729925,0.37716131271480036,0.37716131271480036,False
326,2-127,0.4607273976781544,3.2645743797965086,4.425643715766285,0.5954942702451294,0.5954942702451294,False
327,2-128,0.6391982186732248,2.101676139531126,4.482905189553922,0.7437654124673768,0.7437654124673768,False
328,2-129,0.893629516067489,-0.608501592192267,4.550803145316657,0.9233605360887457,0.9233605360887457,False
329,2-130,0.8961678569055473,0.6067605580557373,4.649371214011352,0.9251039510506457,0.9251039510506457,False
330,2-131,0.9308655177823387,-0.41165706862739754,4.745002051455473,0.9478897806293296,0.9478897806293296,False
331,2-132,0.6400803452983719,2.089784374434378,4.469300390234589,0.7437654124673768,0.7437654124673768,False
332,2-133,0.601827941687402,2.3207202182989652,4.447752853909493,0.7162782176028087,0.7162782176028087,False
333,2-134,0.727909393824016,1.5186509581521874,4.365095476260634,0.7984233209754847,0.7984233209754847,False
334,2-135,0.5150075012797941,2.857613582942408,4.389168202358331,0.6436844443863851,0.6436844443863851,False
335,2-136,0.15626519435962938,6.240388731727226,4.401629517961045,0.28227361704749754,0.28227361704749754,False
336,2-137,0.03768209916088973,8.625094106637919,4.150079612925774,0.11377900496635315,0.11377900496635315,False
337,2-138,0.04030035466590566,8.61144557596817,4.1993591770096845,0.11968985115256682,0.11968985115256682,False
338,2-139,0.01492343091518377,9.899719890703905,4.066876257551249,0.06029701317716094,0.06029701317716094,False
339,2-140,0.008249468316685528,10.762574911153024,4.0741322122290375,0.040945991142635474,0.040945991142635474,True
340,2-141,0.011299253803556921,10.164670918708296,4.01241472532475,0.049176636415940736,0.049176636415940736,True
341,2-142,0.036327402315301495,8.509889325095278,4.0654077577092895,0.11061032581717851,0.11061032581717851,False
342,2-143,0.06619176773733881,7.4278183619416325,4.0431800896358565,0.167575448020866,0.167575448020866,False
343,2-144,0.08145536032989104,7.082809310829523,4.065198468672435,0.19212667038040918,0.19212667038040918,False
344,2-145,0.06945278982226133,7.436776441898889,4.096352564712272,0.1719708030450981,0.1719708030450981,False
345,2-146,0.10296902201835498,6.723103415664607,4.123017035543804,0.22163827115634033,0.22163827115634033,False
346,2-147,0.06636044591615432,7.618511765785525,4.149558836085191,0.167575448020866,0.167575448020866,False
347,2-148,0.07331932172529458,7.90966454193024,4.4167396872056806,0.1795002313409802,0.1795002313409802,False
348,2-149,0.004923770697386639,13.488533165243865,4.79681136492887,0.027731288850048066,0.027731288850048066,True
349,2-150,0.35839914136329876,10.24165956048274,11.151392676249927,0.49691309523202265,0.49691309523202265,False
350,3-0,0.383405660588265,4.867615489092995,5.584443435190554,0.5209524413243051,0.5209524413243051,False
351,3-1,0.5788176985989817,3.030432383434189,5.45913173585897,0.6953119801875455,0.6953119801875455,False
352,3-2,0.9723609785934411,0.17605320091051732,5.081295377630645,0.9797310254320801,0.9797310254320801,False
353,3-3,0.960337357003308,0.23844740379224877,4.79481692438666,0.9706409971774909,0.9706409971774909,False
354,3-4,0.6248357828829361,2.1986539087009396,4.496147955977478,0.7326823042003792,0.7326823042003792,False
355,3-5,0.6017085400423958,2.338188277102026,4.479758840499933,0.7162782176028087,0.7162782176028087,False
356,3-6,0.5380893125224417,2.7977483304807027,4.543976177323269,0.6635122240071647,0.6635122240071647,False
357,3-7,0.504196307186388,3.04139075021751,4.553649886880317,0.6395115354861187,0.6395115354861187,False
358,3-8,0.7015033257537195,1.7253606314293224,4.501427027984693,0.787873416610973,0.787873416610973,False
359,3-9,0.5075854843877987,3.0124056868785294,4.546327440279665,0.6415644436389968,0.6415644436389968,False
360,3-10,0.43010944548570884,3.6257454928634845,4.595342657524722,0.5632879123409223,0.5632879123409223,False
361,3-11,0.38840071968266,3.955220417636382,4.585649582300958,0.5257678484371748,0.5257678484371748,False
362,3-12,0.21496369537746318,5.588542646812981,4.506774273501684,0.34514850350857085,0.34514850350857085,False
363,3-13,0.13309709742584339,6.7469359018506365,4.491967845217952,0.258813139359377,0.258813139359377,False
364,3-14,0.063161776702594,8.32010569571354,4.477867311506708,0.16192653602764076,0.16192653602764076,False
365,3-15,0.0434315610048051,9.053085733542767,4.482755772737327,0.12690888928016975,0.12690888928016975,False
366,3-16,0.07381583030359622,8.069311322100154,4.513660613871817,0.17990539807176925,0.17990539807176925,False
367,3-17,0.11131036255177265,7.267333867980323,4.563959442406248,0.232213671490305,0.232213671490305,False
368,3-18,0.13925471785096702,6.744504618208998,4.561498680846567,0.2632519622678281,0.2632519622678281,False
369,3-19,0.10861187763535993,7.147287992247907,4.454627393926885,0.22791720268269544,0.22791720268269544,False
370,3-20,0.05572352389235866,8.57850196657177,4.483869679096876,0.14911627124299273,0.14911627124299273,False
371,3-21,0.06086164377653179,8.477407245305654,4.5224916436615015,0.1581073300875435,0.1581073300875435,False
372,3-22,0.05066082905872489,8.918289673831598,4.56332176080287,0.13976731265693898,0.13976731265693898,False
373,3-23,0.020831051148606693,10.617508851926058,4.594270366720457,0.07598440469307206,0.07598440469307206,False
374,3-24,0.01669274518004694,10.804408075877395,4.514239036596123,0.06457300359683639,0.06457300359683639,False
375,3-25,0.00991724227128219,11.68192680473849,4.53015849441652,0.045156915393327786,0.045156915393327786,True
376,3-26,0.009308310090794312,11.77138210141579,4.526552602962991,0.04418398719953457,0.04418398719953457,True
377,3-27,0.0057043553041162655,12.697440954762925,4.593351379669469,0.030848926445643684,0.030848926445643684,True
378,3-28,0.0031140074473348604,13.425690124668945,4.5414538447969015,0.01870124914504416,0.01870124914504416,True
379,3-29,0.005426999779535461,12.54103299727023,4.510300670925214,0.029965523773537804,0.029965523773537804,True
380,3-30,0.003132515740373549,13.406462314031554,4.5377557876273675,0.01870903631750576,0.01870903631750576,True
381,3-31,0.0020371616734296866,14.021765017739584,4.54549560808926,0.013585243797656866,0.013585243797656866,True
382,3-32,0.0018278931074633667,14.146436766479335,4.538684372032271,0.012680659062951917,0.012680659062951917,True
383,3-33,0.00197439307996592,14.217910044849821,4.5952315606448275,0.01341353298701847,0.01341353298701847,True
384,3-34,0.00041536822765979775,16.117706454208015,4.565764829450496,0.00355515955485197,0.00355515955485197,True
385,3-35,0.0003841306087879486,15.917721893718745,4.482914329028275,0.0033403997740200013,0.0033403997740200013,True
386,3-36,0.0025223239778909214,13.51033883287106,4.472658867383994,0.015757276804410525,0.015757276804410525,True
387,3-37,0.0024665064655534663,13.400895953055292,4.4265064249833035,0.015497644670847502,0.015497644670847502,True
388,3-38,0.0049149444668460255,12.588392912037342,4.475783711481632,0.027731288850048066,0.027731288850048066,True
389,3-39,0.016055517902647067,10.68312500086834,4.437156663642462,0.06323314478325132,0.06323314478325132,False
390,3-40,0.025886878943760808,10.23404528209999,4.593574334443447,0.08765125014956088,0.08765125014956088,False
391,3-41,0.10787006500956194,7.265834890725537,4.5190016308964065,0.22723790826626708,0.22723790826626708,False
392,3-42,0.13963244800975322,6.677250032330799,4.520326087911784,0.26350776212951693,0.26350776212951693,False
393,3-43,0.18011433381788655,6.088803976917036,4.5425171369519015,0.3068719135737346,0.3068719135737346,False
394,3-44,0.14409504388242866,6.64042235704994,4.5460237571597935,0.2687821316312443,0.2687821316312443,False
395,3-45,0.15967911982539496,6.384145184186015,4.540154342070964,0.2854789527141518,0.2854789527141518,False
396,3-46,0.16779570324508442,6.240345348322521,4.524214349611007,0.2960940412782577,0.2960940412782577,False
397,3-47,0.13837713968052512,6.602488092388966,4.455536433574376,0.2628938101851082,0.2628938101851082,False
398,3-48,0.1402179049579345,6.557855219884524,4.446063650376028,0.26369699427210175,0.26369699427210175,False
399,3-49,0.2109054814672937,5.500745576375694,4.396799457367336,0.34180752532725667,0.34180752532725667,False
400,3-50,0.5234777612761405,2.936072261468399,4.602039363685216,0.6503089445796169,0.6503089445796169,False
401,3-51,0.5114878094604095,3.039695114729941,4.6299917757828535,0.6427598252988037,0.6427598252988037,False
402,3-52,0.7222329796125586,1.5912102535875803,4.4762796996724985,0.796214248315265,0.796214248315265,False
403,3-53,0.3227334804455172,4.230309850608804,4.2779826370441105,0.45977889022841045,0.45977889022841045,False
404,3-54,0.3049049332257747,4.429998510824274,4.317856522928368,0.44132045594729313,0.44132045594729313,False
405,3-55,0.3361791856354043,4.121519376256253,4.285472704986232,0.47396468843798245,0.47396468843798245,False
406,3-56,0.2515322267506893,4.8499681703948,4.2297377330346855,0.38347199225525846,0.38347199225525846,False
407,3-57,0.2984196823639018,4.37839997796957,4.21069518140327,0.43482867926214647,0.43482867926214647,False
408,3-58,0.3104869675659143,4.269182662694731,4.209405912910568,0.44583795738989285,0.44583795738989285,False
409,3-59,0.2386261164600023,4.941739004059828,4.193501863081081,0.369496564945901,0.369496564945901,False
410,3-60,0.18833945726843415,5.578419947121349,4.240508465578151,0.3165773924790367,0.3165773924790367,False
411,3-61,0.21773432080890864,5.240260472136153,4.251473479559658,0.3468869555508149,0.3468869555508149,False
412,3-62,0.18843198981962905,5.625124001079524,4.27690672745227,0.3165773924790367,0.3165773924790367,False
413,3-63,0.1983125053000937,5.523551100594558,4.293891458205989,0.3286062397274418,0.3286062397274418,False
414,3-64,0.2217891533736721,5.203711646985005,4.259107798895164,0.35143558267810726,0.35143558267810726,False
415,3-65,0.2158243134320047,5.2938526378619715,4.277141455179681,0.34583187161514506,0.34583187161514506,False
416,3-66,0.0230108174779218,10.674209802978634,4.695561999022011,0.08128985782972076,0.08128985782972076,False
417,3-67,0.0010843627342799424,14.322541831930355,4.383103774424908,0.0083595907245553,0.0083595907245553,True
418,3-68,3.90903776795418e-05,18.069952071068464,4.393598125835051,0.0004884050636512866,0.0004884050636512866,True
419,3-69,5.8606792344281184e-05,17.23613844605188,4.289355867438901,0.0006666249295464538,0.0006666249295464538,True
420,3-70,5.147478888638789e-05,17.109937893037504,4.225899081002183,0.0006286864665112768,0.0006286864665112768,True
421,3-71,5.4700332153526256e-05,17.01354134517949,4.216931235792481,0.0006494989310380823,0.0006494989310380823,True
422,3-72,6.333272844919721e-06,18.8945476663587,4.184888421897717,9.738501612014979e-05,9.738501612014979e-05,True
423,3-73,1.256030846471654e-05,18.307635623435015,4.191665333284622,0.0001796454644887747,0.0001796454644887747,True
424,3-74,6.3609348155755616e-06,18.8533519827304,4.176618607827494,9.738501612014979e-05,9.738501612014979e-05,True
425,3-75,3.710982753985537e-06,19.946629653465827,4.3109714685241975,6.205905005511199e-05,6.205905005511199e-05,True
426,3-76,2.946204987326703e-05,18.680514027601365,4.471605905513309,0.00037238660711908444,0.00037238660711908444,True
427,3-77,0.00010445230141379823,17.705181807283303,4.56317978566923,0.0010850379460145335,0.0010850379460145335,True
428,3-78,0.046922455766985276,8.635153718793969,4.345825882969031,0.13457706970636674,0.13457706970636674,False
429,3-79,0.0636729666530462,8.052668597395787,4.3423185782824,0.16285297588673228,0.16285297588673228,False
430,3-80,0.05385567873557646,8.413125692807709,4.363664459427044,0.14562468354619804,0.14562468354619804,False
431,3-81,0.07969412081692123,7.506293132918876,4.283280441989943,0.19023760156745895,0.19023760156745895,False
432,3-82,0.1378376548151513,6.440963832124646,4.340588900665362,0.26285882593696397,0.26285882593696397,False
433,3-83,0.17375338937351636,5.867242318127222,4.313381572768607,0.30122796530942947,0.30122796530942947,False
434,3-84,0.17415454688650212,5.87539253129211,4.323400373849244,0.30123155303844457,0.30123155303844457,False
435,3-85,0.21244351356859792,5.399276934357357,4.330248858680555,0.34250662092869627,0.34250662092869627,False
436,3-86,0.3958793402142652,3.880724956036057,4.570917456651783,0.5312602997690201,0.5312602997690201,False
437,3-87,0.38928859055731757,3.9043867929848877,4.535195127280476,0.5258261803967013,0.5258261803967013,False
438,3-88,0.572606515686336,2.736843263986643,4.850693373817841,0.6946688421328653,0.6946688421328653,False
439,3-89,0.46037281650921913,3.3771280059568958,4.574609347239655,0.5954942702451294,0.5954942702451294,False
440,3-90,0.632723587412599,2.1937574144247525,4.590440764850331,0.7389497306965717,0.7389497306965717,False
441,3-91,0.617579760631546,2.277608908774006,4.5617558917562615,0.7264434787280212,0.7264434787280212,False
442,3-92,0.7905408451350451,1.2085158078701104,4.54999157420149,0.8441236725557898,0.8441236725557898,False
443,3-93,0.989406792112126,-0.05752698988758224,4.3328280773411185,0.9937522850163639,0.9937522850163639,False
444,3-94,0.6342595204598909,-2.0682101935654593,4.347352725462492,0.7389497306965717,0.7389497306965717,False
445,3-95,0.8362497836306167,-0.8997538099298307,4.353097088873199,0.8774165200834753,0.8774165200834753,False
446,3-96,0.9172237875336419,-0.45276592559210715,4.356392010710322,0.9388156846036428,0.9388156846036428,False
447,3-97,0.8117455218679855,1.0610460900423409,4.454904936868651,0.8608462266053661,0.8608462266053661,False
448,3-98,0.5385172834611898,2.720165447980605,4.422625583482736,0.6635122240071647,0.6635122240071647,False
449,3-99,0.5122569880569339,2.8969526701572472,4.420618920434251,0.6429830785425948,0.6429830785425948,False
450,3-100,0.34801528517596625,4.058525496669724,4.324730187476057,0.4868630823504187,0.4868630823504187,False
451,3-101,0.23248158895613835,5.327653744138937,4.4620561534442915,0.3646572686801189,0.3646572686801189,False
452,3-102,0.40739586187154364,3.670504606374957,4.4303812556461875,0.542695222860745,0.542695222860745,False
453,3-103,0.40910329580503835,3.7611181251004933,4.556320623838826,0.5443026714076825,0.5443026714076825,False
454,3-104,0.49873651377959316,3.2051004257883347,4.737914955933522,0.6333254561663758,0.6333254561663758,False
455,3-105,0.4325918367101522,3.7175735935221086,4.7371855368481945,0.5651770751249224,0.5651770751249224,False
456,3-106,0.3566728274232991,4.239959678793296,4.600034336727893,0.49515116655060804,0.49515116655060804,False
457,3-107,0.3267871889698005,4.470256956823298,4.558668839196231,0.46494460001331567,0.46494460001331567,False
458,3-108,0.24433464841446006,5.47427939745636,4.702098279526827,0.3761922986211304,0.3761922986211304,False
459,3-109,0.29615654551229187,4.999557607345761,4.785588994951458,0.4344428677083148,0.4344428677083148,False
460,3-110,0.16252201837923863,6.964622524723628,4.98670038570175,0.28960890816103674,0.28960890816103674,False
461,3-111,0.36516735328263794,10.07940072049996,11.130538614797866,0.503088609655548,0.503088609655548,False
462,4-0,0.9282660384704218,0.4836698828634299,5.37251904431958,0.9475980293292148,0.9475980293292148,False
463,4-1,0.8702924893150645,0.8573969278181213,5.250859303611806,0.9034452210671731,0.9034452210671731,False
464,4-2,0.5130052863239714,3.2924390824299414,5.033038071317392,0.6431796381016803,0.6431796381016803,False
465,4-3,0.21717996033264297,5.719395060470343,4.6346107643292624,0.3466587619406504,0.3466587619406504,False
466,4-4,0.14440548746333642,7.16124751130354,4.906374839275442,0.2687821316312443,0.2687821316312443,False
467,4-5,0.12148692063870382,6.682709748198672,4.315427788247932,0.24637366181766987,0.24637366181766987,False
468,4-6,0.13869767779116365,6.402553304902566,4.324126460754689,0.2628938101851082,0.2628938101851082,False
469,4-7,0.10236878965374427,6.925327468716945,4.239624427799332,0.22078348086035718,0.22078348086035718,False
470,4-8,0.1288690060486834,6.430053965466974,4.234262732575795,0.25331032472860554,0.25331032472860554,False
471,4-9,0.002775868176103072,13.274801390552978,4.4374680322227675,0.016947930415102477,0.016947930415102477,True
472,4-10,0.0009577227479911982,15.075752189399733,4.564729663836358,0.007543801645408931,0.007543801645408931,True
473,4-11,0.0012865921794186718,15.848150035988164,4.923385385298136,0.00977989999320347,0.00977989999320347,True
474,4-12,0.00027471984365778793,17.57746775846526,4.831575128530662,0.002552311709880474,0.002552311709880474,True
475,4-13,9.062066265241247e-05,19.5573926753485,4.996238997017846,0.0009752936663680431,0.0009752936663680431,True
476,4-14,9.664483780560304e-06,20.61256691527198,4.658684077472034,0.00014390813519820616,0.00014390813519820616,True
477,4-15,1.3105363670800472e-06,22.051208732682102,4.557777577019251,2.5376146887506128e-05,2.5376146887506128e-05,True
478,4-16,2.6054555952341577e-08,25.242537928223072,4.535072081934168,1.4560197445270084e-06,1.4560197445270084e-06,True
479,4-17,3.089391016996595e-07,21.208199919300352,4.143917687101174,7.63220008062568e-06,7.63220008062568e-06,True
480,4-18,7.129225418574498e-07,19.978016063158623,4.02960506935263,1.600776657666951e-05,1.600776657666951e-05,True
481,4-19,7.022466664732236e-07,20.00633985040092,4.032933516855619,1.600776657666951e-05,1.600776657666951e-05,True
482,4-20,1.0836012786665146e-06,19.71932202560769,4.04431300747271,2.1812492405750025e-05,2.1812492405750025e-05,True
483,4-21,9.284467989577985e-07,20.767728213432676,4.2329318975820875,1.9788660205237784e-05,1.9788660205237784e-05,True
484,4-22,5.749864501796031e-07,20.310559519844084,4.062571230173484,1.3587179811852796e-05,1.3587179811852796e-05,True
485,4-23,2.6789691711628488e-08,22.58323290947643,4.060842293787034,1.4560197445270084e-06,1.4560197445270084e-06,True
486,4-24,2.2198554720850895e-08,23.100234984556803,4.1295175236360615,1.4194017047979365e-06,1.4194017047979365e-06,True
487,4-25,1.5227631826614264e-05,17.285631130857926,3.9963361922435006,0.0002122107153273039,0.0002122107153273039,True
488,4-26,2.5766977625529887e-05,16.682311326618606,3.9644514894364224,0.000329514172693541,0.000329514172693541,True
489,4-27,1.2323460384821763e-05,17.333214530214434,3.964790767307412,0.00017860801917735008,0.00017860801917735008,True
490,4-28,7.685926096211059e-06,18.03312854428563,4.03087448994515,0.00011603613425807529,0.00011603613425807529,True
491,4-29,1.435622105868095e-07,24.01920346632896,4.565841131470465,4.3335071147808825e-06,4.3335071147808825e-06,True
492,4-30,2.1544952133674504e-07,23.316372153676827,4.496465992315464,5.737167874868995e-06,5.737167874868995e-06,True
493,4-31,2.0384866131924303e-06,21.177790750460176,4.458885009267713,3.693058247566953e-05,3.693058247566953e-05,True
494,4-32,1.4750668191986442e-07,22.41115202391246,4.264205926851094,4.3335071147808825e-06,4.3335071147808825e-06,True
495,4-33,6.029535802459164e-08,23.061820077864034,4.256579487954673,2.4940286191613305e-06,2.4940286191613305e-06,True
496,4-34,4.8501037848089654e-08,23.13541455313821,4.239802436181812,2.292201223516237e-06,2.292201223516237e-06,True
497,4-35,8.170923854202553e-08,23.620337961637862,4.404057338074489,2.82192164083575e-06,2.82192164083575e-06,True
498,4-36,1.9402414921009946e-08,24.39598200445286,4.343049664940072,1.3181515636961132e-06,1.3181515636961132e-06,True
499,4-37,2.4130093878442823e-08,25.586017440921378,4.585772022741445,1.4560197445270084e-06,1.4560197445270084e-06,True
500,4-38,8.567011421120491e-08,24.836973232377066,4.6382982325257105,2.82192164083575e-06,2.82192164083575e-06,True
501,4-39,3.056636206141519e-06,22.82635257122043,4.891036074837181,5.358973477541662e-05,5.358973477541662e-05,True
502,4-40,5.887395881919004e-05,17.012644373545967,4.234867328395192,0.0006666249295464538,0.0006666249295464538,True
503,4-41,6.257804273246143e-05,16.84672753053933,4.208659588529515,0.0006941054331651589,0.0006941054331651589,True
504,4-42,0.00015462084714835522,15.98384504215454,4.224587353538563,0.0015006505433059118,0.0015006505433059118,True
505,4-43,0.00012063886885806009,16.28414143431041,4.235340906559405,0.0012030683527404708,0.0012030683527404708,True
506,4-44,0.0002783578306669978,15.657412782707118,4.307818094736174,0.0025641945926697172,0.0025641945926697172,True
507,4-45,9.963899804855417e-05,18.25680918119567,4.6914951072580635,0.0010618391262625332,0.0010618391262625332,True
508,4-46,0.010208638320151463,11.899107685191874,4.632380459411009,0.04604477117844249,0.04604477117844249,True
509,4-47,0.16363543904496958,6.717365649291184,4.822408606900492,0.2911157483500523,0.2911157483500523,False
510,4-48,0.009616991799151589,11.536470621639797,4.455431606192566,0.044673803784947765,0.044673803784947765,True
511,4-49,0.009541514126980054,11.510166439195723,4.440622031135511,0.044673803784947765,0.044673803784947765,True
512,4-50,0.009528484687330113,11.56370137748202,4.460466885922022,0.044673803784947765,0.044673803784947765,True
513,4-51,0.017235513796867295,10.67382482121622,4.481703098098478,0.06549708917765544,0.06549708917765544,False
514,4-52,0.0387603872385523,9.149194814662154,4.426911910799427,0.11638823460858108,0.11638823460858108,False
515,4-53,0.027946045948429667,9.744170938723512,4.4331121800199424,0.0926138778839727,0.0926138778839727,False
516,4-54,0.024825140153228932,9.952938536863353,4.435132774910357,0.08551520051749728,0.08551520051749728,False
517,4-55,0.02488896644200143,9.936807905960409,4.429901337803307,0.08551520051749728,0.08551520051749728,False
518,4-56,0.0249386555327016,9.92973760150574,4.428269626297064,0.08551520051749728,0.08551520051749728,False
519,4-57,0.026271205549850987,9.844946340103396,4.430311859797848,0.08841114685042731,0.08841114685042731,False
520,4-58,0.02107866230145685,10.290994525312044,4.461595888653152,0.07663045458757055,0.07663045458757055,False
521,4-59,0.014865589262820668,10.842665945249092,4.451675441685914,0.06029701317716094,0.06029701317716094,False
522,4-60,0.00732474525529712,11.895252746755997,4.435700886009796,0.037556594775980987,0.037556594775980987,True
523,4-61,0.00870314753499413,11.643468203727407,4.438143216947181,0.0424229657871687,0.0424229657871687,True
524,4-62,0.015032650019328993,10.727033420819769,4.411527731707284,0.06029701317716094,0.06029701317716094,False
525,4-63,0.00996784497758981,11.375038760957418,4.414160395699152,0.045156915393327786,0.045156915393327786,True
526,4-64,0.012975901961774833,10.969205533558405,4.415179969305485,0.055750219100589894,0.055750219100589894,False
527,4-65,0.014520666340622239,10.69332902266431,4.375127523699093,0.060015073430632594,0.060015073430632594,False
528,4-66,0.009740521055147113,11.444052716116012,4.427258634864966,0.04505509100827622,0.04505509100827622,True
529,4-67,0.016410626131220973,10.633538440115194,4.431281953568607,0.0639367405184129,0.0639367405184129,False
